date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson,MA25,MA50,EMA100,RSI
2010-11-22,0.2829,0.0111999999999999,0.5365631370118525,3.473428273706148,-1.2451420813640068,0.08288641,0.6603090074296166,-1.809694331368003,-1.726737930300029,0.244992,0.17237740000000001,0.1444545149380741,58.33642777571482
2010-11-23,0.283,-0.005,0.531883445878888,3.534817956875221,-1.2626618006746155,0.08003241,0.6564641024767732,-1.811700183836826,-1.7273555425547509,0.249584,0.17691320000000002,0.1472950195927657,65.10567757977621
2010-11-24,0.28,9.9999999999989e-05,0.5319774431308154,3.53356890459364,-1.2623083813388996,0.0800889999999999,0.6565414427346137,-1.8116597655832585,-1.72734316943086,0.2533,0.18134519999999998,0.14998026672954262,60.17029328287606
2010-11-25,0.2844,-0.0029999999999999,0.5291502622129182,3.571428571428571,-1.272965675812887,0.0784,0.6542132620377179,-1.812877754723248,-1.7277147352894693,0.256664,0.18577720000000003,0.1526143208537101,64.40506329113924
2010-11-26,0.283,0.0043999999999999,0.5332916650389353,3.516174402250352,-1.2573735810530513,0.0808833599999999,0.6576222984251527,-1.8110952108091265,-1.7271700353302144,0.260164,0.190121,0.15513680954967624,55.16581632653062
2010-11-27,0.27,-0.0014,0.5319774431308154,3.53356890459364,-1.2623083813388996,0.0800889999999999,0.6565414427346137,-1.8116597655832585,-1.72734316943086,0.26372,0.194469,0.1576964766873064,52.32712765957445
2010-11-28,0.2299,-0.0129999999999999,0.5196152422706632,3.7037037037037033,-1.3093333199837622,0.0729,0.6463304070095651,-1.8170214206031603,-1.728958884304411,0.26728799999999997,0.19839199999999999,0.16017773457468648,47.19451371571072
2010-11-29,0.2082,-0.0401,0.479478883789474,4.349717268377556,-1.4701108472130011,0.05285401,0.6126037586264645,-1.8351072346884671,-1.7340367264364234,0.270364,0.201916,0.16235243289994022,39.905113336847656
2010-11-30,0.2275,-0.0216999999999999,0.4562893818619933,4.803073967339097,-1.5692561228012685,0.0433472399999999,0.5926890564415594,-1.8460731182544377,-1.7368460537673798,0.27036,0.204584,0.16369000848608,45.54753309265944
2010-12-01,0.255,0.0193,0.4769696007084728,4.395604395604395,-1.480605040591132,0.05175625,0.610464574873397,-1.8362746350876964,-1.734345266247669,0.268288,0.206848,0.16457139445665267,49.328107502799554
2010-12-02,0.251,0.0274999999999999,0.5049752469181039,3.92156862745098,-1.3664917338237108,0.065025,0.6341325705384997,-1.8234944948536929,-1.7308414758370856,0.26178799999999997,0.2095,0.16581750545751103,46.195005945303215
2010-12-03,0.205,-0.004,0.5009990019950139,3.98406374501992,-1.3823023398503531,0.063001,0.6307993548663267,-1.825276539146604,-1.7313468656486772,0.258388,0.2125,0.16758349544845141,40.93749999999998
2010-12-04,0.19,-0.046,0.4527692569068708,4.878048780487805,-1.584745299843729,0.0420249999999999,0.5896368539970366,-1.8477735590197983,-1.7372641075573334,0.258708,0.21548,0.16923530741976922,30.788177339901466
2010-12-05,0.204,-0.0149999999999999,0.4358898943540673,5.2631578947368425,-1.6607312068216509,0.0361,0.5748897078944829,-1.856066070111652,-1.7392369400498084,0.258508,0.21748,0.16994351915403122,29.522909777987707
2010-12-06,0.233,0.0139999999999999,0.4516635916254485,4.901960784313726,-1.5896352851379207,0.0416159999999999,0.5886765316883334,-1.8483096832772088,-1.7373949510400075,0.256508,0.21925999999999998,0.17034067719058504,30.44289044289043
2010-12-07,0.2388,0.029,0.4827007354458868,4.291845493562231,-1.4567168254164364,0.054289,0.6153449493663681,-1.833614935055127,-1.733638984191185,0.255744,0.22130000000000002,0.17100719843433584,39.53878406708595
2010-12-08,0.2,0.0058,0.4886716689148246,4.187604690117253,-1.43212889746369,0.05702544,0.6204090259706848,-1.8308686910767988,-1.7328971943330265,0.254336,0.22391199999999997,0.1722347786633589,40.95004095004096
2010-12-09,0.204,-0.0388,0.4472135954999579,5.0,-1.6094379124341005,0.04,0.5848035476425731,-1.8504773069840168,-1.737919289439393,0.252848,0.226748,0.17355290185814387,35.71428571428571
2010-12-10,0.228,0.0039999999999999,0.4516635916254485,4.901960784313726,-1.5896352851379207,0.0416159999999999,0.5886765316883334,-1.8483096832772088,-1.7373949510400075,0.249688,0.228768,0.174076606771844,35.62231759656652
2010-12-11,0.22,0.024,0.4774934554525329,4.385964912280701,-1.4784096500276962,0.051984,0.6109114744289605,-1.8360305460330413,-1.734280943082616,0.24712,0.23070800000000002,0.1746691492120055,40.900066181336875
2010-12-12,0.2299,-0.008,0.469041575982343,4.545454545454546,-1.5141277326297755,0.0484,0.6036810736797684,-1.8399931336128963,-1.735312909212333,0.24731999999999998,0.233218,0.17572520566325292,41.588156123822344
2010-12-13,0.2467,0.0098999999999999,0.479478883789474,4.349717268377556,-1.4701108472130011,0.05285401,0.6126037586264645,-1.8351072346884671,-1.7340367264364234,0.246924,0.23550800000000002,0.17660193426398058,50.0
2010-12-14,0.238,0.0168,0.4966890375275057,4.053506282934738,-1.399582255446826,0.06086089,0.6271764123695606,-1.8272200082588723,-1.7318917586242943,0.24540800000000002,0.237806,0.177657341506278,57.34452499046166
2010-12-15,0.25,-0.0087,0.4878524367060187,4.201680672268908,-1.4354846053106625,0.0566439999999999,0.6197154434741124,-1.8312440099627036,-1.7329993270462405,0.244076,0.2401,0.1790245228625893,52.08747514910536
2010-12-16,0.24,0.012,0.5,4.0,-1.3862943611198906,0.0625,0.6299605249474366,-1.8257259088939992,-1.7314734367321858,0.242276,0.241854,0.18019235409303308,48.940677966101696
2010-12-17,0.241,-0.01,0.4898979485566356,4.166666666666667,-1.4271163556401458,0.0576,0.6214465011907717,-1.8303077587375565,-1.732744104750581,0.24120799999999998,0.24309999999999998,0.18157468371495322,47.72727272727273
2010-12-18,0.2401,0.001,0.4909175083453431,4.149377593360996,-1.422958345491482,0.0580809999999999,0.6223084253206057,-1.829842176023865,-1.7326166303093924,0.23929199999999998,0.244438,0.18273162067109278,59.13705583756345
2010-12-19,0.267,-0.0008999999999999,0.49,4.164931278633903,-1.4266997757549296,0.05764801,0.6215328012198205,-1.830261124595348,-1.732731353209629,0.23761600000000002,0.245458,0.1838854499647345,63.6960087479497
2010-12-20,0.24,0.0269,0.5167204273105526,3.745318352059925,-1.3205066205818874,0.071289,0.6439276695638908,-1.8182905586191749,-1.7293338211503422,0.2359,0.246282,0.1849986093713734,66.08784473953014
2010-12-21,0.25,-0.027,0.4898979485566356,4.166666666666667,-1.4271163556401458,0.0576,0.6214465011907717,-1.8303077587375565,-1.732744104750581,0.23538,0.24777199999999996,0.18662239928481156,51.80598555211557
2010-12-22,0.25,0.01,0.5,4.0,-1.3862943611198906,0.0625,0.6299605249474366,-1.8257259088939992,-1.7314734367321858,0.23360399999999998,0.248662,0.18767938147719151,52.82828282828283
2010-12-23,0.248,0.0,0.5,4.0,-1.3862943611198906,0.0625,0.6299605249474366,-1.8257259088939992,-1.7314734367321858,0.23228400000000002,0.249786,0.18891345313110852,65.7035175879397
2010-12-24,0.2499,-0.002,0.4979959839195493,4.032258064516129,-1.3943265328171548,0.0615039999999999,0.6282761304782785,-1.826629359898817,-1.7317268482012498,0.231484,0.250924,0.19012308772257172,63.994910941475815
2010-12-25,0.265,0.0019,0.4998999899979995,4.001600640256102,-1.3866944411412303,0.06245001,0.6298765190089891,-1.8257709318369448,-1.7314860987730227,0.232208,0.251284,0.1912691651934119,58.10510732790525
2010-12-26,0.265,0.0151,0.51478150704935,3.773584905660377,-1.3280254529959148,0.070225,0.6423158288562368,-1.8191435608692963,-1.7295842161588555,0.233876,0.251082,0.19243017182324532,65.82278481012658
2010-12-27,0.281,0.0,0.51478150704935,3.773584905660377,-1.3280254529959148,0.070225,0.6423158288562368,-1.8191435608692963,-1.7295842161588555,0.235376,0.248582,0.19386719812377512,63.26530612244898
2010-12-28,0.3,0.016,0.5300943312279429,3.558718861209964,-1.2694006096483912,0.078961,0.6549911620119374,-1.8124705021488767,-1.7275907943736604,0.235776,0.24708200000000002,0.1952757684579578,63.041825095057035
2010-12-29,0.3,0.0189999999999999,0.5477225575051661,3.333333333333333,-1.203972804325936,0.09,0.6694329500821694,-1.8049627971959536,-1.7252520523234214,0.23697600000000002,0.247842,0.19697327799344377,71.86177715091678
