date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson
2021-05-13,49594.2,-4985.100000000006,222.6975527481162,2.016364816853584e-05,10.811629170391662,2459584673.64,36.740378803975716,1.535026042405795,1.527143310882149
2021-05-14,49864.9,270.70000000000437,223.30450062638684,2.0054186411684372e-05,10.817072627419337,2486508252.01,36.807104212884724,1.5380175455675167,1.5300318992391853
2021-05-15,48449.4,-1415.5,220.11224409378048,2.064009048615669e-05,10.788275233341302,2347344360.36,36.45547833607248,1.5222156587737123,1.5147708335748384
2021-05-16,45245.6,-3203.800000000003,212.7101313995175,2.2101596619339782e-05,10.719860706831133,2047164319.36,35.6335247886887,1.48491113559465,1.4787155249221444
2021-05-17,43547.6,-1698.0,208.68061721204487,2.2963378004758012e-05,10.681609871692054,1896393465.76,35.18207162079637,1.4641981587392263,1.4586793498146513
2021-05-18,43010.1,-537.5,207.38876536591852,2.3250352824104106e-05,10.669190250815767,1849868702.01,35.03672335970997,1.4574950018531272,1.4521926343734344
2021-05-19,38872.5,-4137.5999999999985,197.16110164025764,2.572512701781465e-05,10.56804233873197,1511071256.25,33.87511857549394,1.4033041907136008,1.399704843321651
2021-05-20,40704.4,1831.9000000000015,201.75331471874262,2.456736863827989e-05,10.614091473695535,1656848179.3600001,34.39910309541833,1.4278870607931067,1.4235255134039058
2021-05-21,36663.7,-4040.7000000000044,191.47767493888156,2.7274934062846906e-05,10.509542443742218,1344226897.6899998,33.220953773033045,1.3722860515009692,1.3696237178854949
2021-05-22,38188.4,1524.7000000000044,195.4185252221498,2.6185962229368078e-05,10.550287083557672,1458353894.5600002,33.67522356534479,1.3938649595196846,1.3905536856596004
2021-05-23,34057.9,-4130.5,184.5478257796607,2.936176335005975e-05,10.435817296414525,1159940552.41,32.414497144966525,1.3335295183495135,1.3319988798770397
